"identifier","date","borough","block","lot","bldg_number_start","bldg_number_end","side_of_street","street_name","address","condition","coordinates","is_outtake","deleted"
nynyma_rec0040_4_11920_0090_w4.jpg,"1939-1941",Queens,11920,90.00,,,,,,,,false,true
nynyma_rec0040_4_10866_0060a_w4.jpg,"1939-1941",Queens,10866,60.00,"10011","10011",false,"199 Street","10011 199 Street",,,false,true
nynyma_rec0040_4_10868_0014_w4.jpg,"1939-1941",Queens,10868,14.00,"10016","10016",true,"202 Street","10016 202 Street",,,false,true
nynyma_rec0040_4_10869_0020_w4.jpg,"1939-1941",Queens,10869,20.00,"10030","10030",true,"203 Street","10030 203 Street",,,false,true
nynyma_rec0040_4_10869_0033_w4.jpg,"1939-1941",Queens,10869,33.00,"10058","10058",true,"104 Avenue","10058 104 Avenue",,,false,true
nynyma_rec0040_4_10863_0007_w4.jpg,"1939-1941",Queens,10863,7.00,"19614","19614",true,"100 Avenue","19614 100 Avenue",,,false,true
nynyma_rec0040_4_10869_0003_w4.jpg,"1939-1941",Queens,10869,3.00,"20208","20208",true,"100 Avenue","20208 100 Avenue",,,false,true
nynyma_rec0040_4_10868_0041_w4.jpg,"1939-1941",Queens,10868,41.00,"20105","20105",false,"104 Avenue","20105 104 Avenue",,,false,true
nynyma_rec0040_4_10866_0025_w4.jpg,"1939-1941",Queens,10866,25.00,"10044","10044",true,"200 Street","10044 200 Street",,,false,true
nynyma_rec0040_4_10868_0009_w4.jpg,"1939-1941",Queens,10868,9.00,"20118","20118",true,"100 Avenue","20118 100 Avenue",,,false,true
nynyma_rec0040_4_10867_0033a_w4.jpg,"1939-1941",Queens,10867,33.00,"20019","20019",false,"104 Avenue","20019 104 Avenue",,,false,true
nynyma_rec0040_4_10869_0056b_w4.jpg,"1939-1941",Queens,10869,56.00,"10025","10025",false,"202 Street","10025 202 Street",,,false,true
nynyma_rec0040_4_10870_0007a_w4.jpg,"1939-1941",Queens,10870,7.00,"20316","20316",true,"100 Avenue","20316 100 Avenue",,,false,true
nynyma_rec0040_4_10870_0025_w4.jpg,"1939-1941",Queens,10870,25.00,"10038","10038",true,"204 Street","10038 204 Street",,,false,true
nynyma_rec0040_4_10873_0012_w4.jpg,"1939-1941",Queens,10873,12.00,"100","14",true,Francis Lewis Boulevard,"100-14 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10873_0018_w4.jpg,"1939-1941",Queens,10873,18.00,"10026","10026",true,Francis Lewis Boulevard,"10026 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10875_0028_w4.jpg,"1939-1941",Queens,10875,28.00,"10044","10044",true,"208 Street","10044 208 Street",,,false,true
nynyma_rec0040_4_10874_0002b_w4.jpg,"1939-1941",Queens,10874,2.00,"20614","20614",true,"100 Avenue","20614 100 Avenue",,,false,true
nynyma_rec0040_4_10876_0050_w4.jpg,"1939-1941",Queens,10876,50.00,"20805","20805",false,"104 Avenue","20805 104 Avenue",,,false,true
nynyma_rec0040_4_10876_0052a_w4.jpg,"1939-1941",Queens,10876,52.00,"20801","20801",false,"104 Avenue","20801 104 Avenue",,,false,true
nynyma_rec0040_4_10877_0123_w4.jpg,"1939-1941",Queens,10877,123.00,"10015","10015",false,Bellaire Place,"10015 Bellaire Place",,,false,true
nynyma_rec0040_4_10878_0081_w4.jpg,"1939-1941",Queens,10878,81.00,"9946","9946",true,"211 Street","9946 211 Street",,,false,true
nynyma_rec0040_4_10877_0125_w4.jpg,"1939-1941",Queens,10877,125.00,"10009","10009",false,Bellaire Place,"10009 Bellaire Place",,,false,true
nynyma_rec0040_4_10883_0012_w4.jpg,"1939-1941",Queens,10883,12.00,"10427","10427",false,"192 Street","10427 192 Street",,,false,true
nynyma_rec0040_4_10879_0092_w4.jpg,"1939-1941",Queens,10879,92.00,"9905","9905",false,"211 Street","9905 211 Street",,,false,true
nynyma_rec0040_4_10884_0023_w4.jpg,"1939-1941",Queens,10884,23.00,"10517","10517",false,Farmers Boulevard,"10517 Farmers Boulevard",,,false,true
nynyma_rec0040_4_10884_0050_w4.jpg,"1939-1941",Queens,10884,50.00,"10532","10532",true,"191 Street","10532 191 Street",,,false,true
nynyma_rec0040_4_10882_0033_w4.jpg,"1939-1941",Queens,10882,33.00,"10412","10412",true,"192 Street","10412 192 Street",,,false,true
nynyma_rec0040_4_10883_0033_w4.jpg,"1939-1941",Queens,10883,33.00,"10412","10412",true,"193 Street","10412 193 Street",,,false,true
nynyma_rec0040_4_10893_0015_w4.jpg,"1939-1941",Queens,10893,15.00,"10420","10420",true,"198 Street","10420 198 Street",,,false,true
nynyma_rec0040_4_10884_0007_w4.jpg,"1939-1941",Queens,10884,7.00,"19015","19015",false,"109 Avenue","19015 109 Avenue",,,false,true
nynyma_rec0040_4_10887_0029_w4.jpg,"1939-1941",Queens,10887,29.00,"10425","10425",false,"193 Street","10425 193 Street",,,false,true
nynyma_rec0040_4_10893_0001_w4.jpg,"1939-1941",Queens,10893,1.00,"19702","19702",true,"104 Avenue","19702 104 Avenue",,,false,true
nynyma_rec0040_4_10893_0031_w4.jpg,"1939-1941",Queens,10893,31.00,"10450","10450",true,"198 Street","10450 198 Street",,,false,true
nynyma_rec0040_4_10894_0042_w4.jpg,"1939-1941",Queens,10894,42.00,"10427","10427",false,"198 Street","10427 198 Street",,,false,true
nynyma_rec0040_4_10895_0012_w4.jpg,"1939-1941",Queens,10895,12.00,"10412","10412",true,"200 Street","10412 200 Street",,,false,true
nynyma_rec0040_4_10895_0047_w4.jpg,"1939-1941",Queens,10895,47.00,"10417","10417",false,"199 Street","10417 199 Street",,,false,true
nynyma_rec0040_4_10896_0030_w4.jpg,"1939-1941",Queens,10896,30.00,"20013","20013",false,"109 Avenue","20013 109 Avenue",,,false,true
nynyma_rec0040_4_10896_0020_w4.jpg,"1939-1941",Queens,10896,20.00,"10428","10428",true,"201 Street","10428 201 Street",,,false,true
nynyma_rec0040_4_10897_0039_w4.jpg,"1939-1941",Queens,10897,39.00,"10439","10439",false,"201 Street","10439 201 Street",,,false,true
nynyma_rec0040_4_10897_0026a_w4.jpg,"1939-1941",Queens,10897,26.00,"10438","10438",true,"202 Street","10438 202 Street",,,false,true
nynyma_rec0040_4_10898_0115_w4.jpg,"1939-1941",Queens,10898,115.00,"19813","19813",false,Hollis Avenue,"19813 Hollis Avenue",,,false,true
nynyma_rec0040_4_10899_0015_w4.jpg,"1939-1941",Queens,10899,15.00,"19902","19902",true,"109 Avenue","19902 109 Avenue",,,false,true
nynyma_rec0040_4_10898_0014_w4.jpg,"1939-1941",Queens,10898,14.00,"19815","19815",false,Hollis Avenue,"19815 Hollis Avenue",,,false,true
nynyma_rec0040_4_10900_0011_w4.jpg,"1939-1941",Queens,10900,11.00,"10910","10910",true,"201 Street","10910 201 Street",,,false,true
nynyma_rec0040_4_10878_0095_w4.jpg,"1939-1941",Queens,10878,95.00,"9974","9974",true,"211 Street","9974 211 Street",,,false,true
nynyma_rec0040_4_10886_0001_w4.jpg,"1939-1941",Queens,10886,1.00,"10520","10520",true,"109 Avenue","10520 109 Avenue",,,false,true
nynyma_rec0040_4_10864_0059_w4.jpg,"1939-1941",Queens,10864,59.00,"10021","10021",false,"197 Street","10021 197 Street",,,false,true
nynyma_rec0040_4_10884_0003_w4.jpg,"1939-1941",Queens,10884,3.00,"19021","19021",false,"109 Avenue","19021 109 Avenue",,,false,true
nynyma_rec0040_4_10901_0026_w4.jpg,"1939-1941",Queens,10901,26.00,"20119","20119",false,Hollis Avenue,"20119 Hollis Avenue",,,false,true
nynyma_rec0040_4_10901_0004a_w4.jpg,"1939-1941",Queens,10901,4.00,"20108","20108",true,"109 Avenue","20108 109 Avenue",,,false,true
nynyma_rec0040_4_10887_0004_w4.jpg,"1939-1941",Queens,10887,4.00,"19315","19315",false,"109 Avenue","19315 109 Avenue",,,false,true
nynyma_rec0040_4_10888_0012_w4.jpg,"1939-1941",Queens,10888,12.00,"19415","19415",false,"109 Avenue","19415 109 Avenue",,,false,true
nynyma_rec0040_4_10888_0029_w4.jpg,"1939-1941",Queens,10888,29.00,"10437","10437",false,"194 Street","10437 194 Street",,,false,true
nynyma_rec0040_4_10891_0005_w4.jpg,"1939-1941",Queens,10891,5.00,,,,,,,,false,true
nynyma_rec0040_4_10892_0027a_w4.jpg,"1939-1941",Queens,10892,27.00,"10442","10442",true,"197 Street","10442 197 Street",,,false,true
nynyma_rec0040_4_10903_0048_w4.jpg,"1939-1941",Queens,10903,48.00,"10419","10419",false,"203 Street","10419 203 Street",,,false,true
nynyma_rec0040_4_10904_0029_w4.jpg,"1939-1941",Queens,10904,29.00,"20415","20415",false,"109 Avenue","20415 109 Avenue",,,false,true
nynyma_rec0040_4_10907_0003_w4.jpg,"1939-1941",Queens,10907,3.00,"20406","20406",true,"109 Avenue","20406 109 Avenue",,,false,true
nynyma_rec0040_4_10902_0034_w4.jpg,"1939-1941",Queens,10902,34.00,"20207","20207",false,"109 Avenue","20207 109 Avenue",,,false,true
nynyma_rec0040_4_10903_0017_w4.jpg,"1939-1941",Queens,10903,17.00,"10420","10420",true,"204 Street","10420 204 Street",,,false,true
nynyma_rec0040_4_10901_0037_w4.jpg,"1939-1941",Queens,10901,37.00,"10935","10935",false,"201 Street","10935 201 Street",,,false,true
nynyma_rec0040_4_10901_0001_w4.jpg,"1939-1941",Queens,10901,1.00,"20102","20102",true,"109 Avenue","20102 109 Avenue",,,false,true
nynyma_rec0040_4_10902_0004_w4.jpg,"1939-1941",Queens,10902,4.00,"20206","20206",true,"104 Avenue","20206 104 Avenue",,,false,true
nynyma_rec0040_4_10902_0040_w4.jpg,"1939-1941",Queens,10902,40.00,"10435","10435",false,"202 Street","10435 202 Street",,,false,true
nynyma_rec0040_4_10903_0003_w4.jpg,"1939-1941",Queens,10903,3.00,"20306","20306",true,"104 Avenue","20306 104 Avenue",,,false,true
nynyma_rec0040_4_10903_0046_w4.jpg,"1939-1941",Queens,10903,46.00,"10425","10425",false,"203 Street","10425 203 Street",,,false,true
nynyma_rec0040_4_10904_0001_w4.jpg,"1939-1941",Queens,10904,1.00,"20402","20402",true,"104 Avenue","20402 104 Avenue",,,false,true
nynyma_rec0040_4_10907_0052_w4.jpg,"1939-1941",Queens,10907,52.00,"10911","10911",false,"204 Street","10911 204 Street",,,false,true
nynyma_rec0040_4_10906_0026_w4.jpg,"1939-1941",Queens,10906,26.00,"10938","10938",true,"204 Street","10938 204 Street",,,false,true
nynyma_rec0040_4_10907_0049_w4.jpg,"1939-1941",Queens,10907,49.00,"10917","10917",false,"204 Street","10917 204 Street",,,false,true
nynyma_rec0040_4_10908_0016_w4.jpg,"1939-1941",Queens,10908,16.00,"10420","10420",true,"205 Place","10420 205 Place",,,false,true
nynyma_rec0040_4_10909_0039_w4.jpg,"1939-1941",Queens,10909,39.00,"10437","10437",false,"205 Place","10437 205 Place",,,false,true
nynyma_rec0040_4_10910_0029_w4.jpg,"1939-1941",Queens,10910,29.00,"20611","20611",false,"109 Avenue","20611 109 Avenue",,,false,true
nynyma_rec0040_4_10909_0001a_w4.jpg,"1939-1941",Queens,10909,1.00,"20528","20528",true,"104 Avenue","20528 104 Avenue",,,false,true
nynyma_rec0040_4_10909_0045_w4.jpg,"1939-1941",Queens,10909,45.00,"10427","10427",false,"205 Place","10427 205 Place",,,false,true
nynyma_rec0040_4_10911_0006_w4.jpg,"1939-1941",Queens,10911,6.00,"20516","20516",true,"109 Avenue","20516 109 Avenue",,,false,true
nynyma_rec0040_4_11786_0007_w4.jpg,"1939-1941",Queens,11786,7.00,,,,,,,,false,true
nynyma_rec0040_4_11920_0044_w4.jpg,"1939-1941",Queens,11920,44.00,,,,,,,,false,true
nynyma_rec0040_4_04163_0042.jpg,"1939-1941",Queens,4163,42.00,"2048","50",true,"121 Street","2048-50 121 Street",,,false,true
nynyma_rec0040_4_10869_0012_w4.jpg,"1939-1941",Queens,10869,12.00,"10014","10014",true,"203 Street","10014 203 Street",,,false,true
nynyma_rec0040_4_10869_0007_w4.jpg,"1939-1941",Queens,10869,7.00,"20214","20214",true,"100 Avenue","20214 100 Avenue",,,false,true
nynyma_rec0040_4_10862_0042_w4.jpg,"1939-1941",Queens,10862,42.00,"10030","10030",true,"196 Street","10030 196 Street",,,false,true
nynyma_rec0040_4_10866_0051_w4.jpg,"1939-1941",Queens,10866,51.00,"10031","10031",false,"199 Street","10031 199 Street",,,false,true
nynyma_rec0040_4_10866_0044_w4.jpg,"1939-1941",Queens,10866,44.00,"10045","10045",false,"199 Street","10045 199 Street",,,false,true
nynyma_rec0040_4_10866_0050_w4.jpg,"1939-1941",Queens,10866,50.00,"10033","10033",false,"199 Street","10033 199 Street",,,false,true
nynyma_rec0040_4_10869_0001_w4.jpg,"1939-1941",Queens,10869,1.00,"20202","20202",true,"100 Avenue","20202 100 Avenue",,,false,true
nynyma_rec0040_4_10864_0007_w4.jpg,"1939-1941",Queens,10864,7.00,"19714","19714",true,"100 Avenue","19714 100 Avenue",,,false,true
nynyma_rec0040_4_10866_0007_w4.jpg,"1939-1941",Queens,10866,7.00,"19914","19914",true,"100 Avenue","19914 100 Avenue",,,false,true
nynyma_rec0040_4_10866_0024_w4.jpg,"1939-1941",Queens,10866,24.00,"10038","10038",true,"200 Street","10038 200 Street",,,false,true
nynyma_rec0040_4_10867_0037_w4.jpg,"1939-1941",Queens,10867,37.00,"20011","20011",false,"104 Avenue","20011 104 Avenue",,,false,true
nynyma_rec0040_4_10865_0007_w4.jpg,"1939-1941",Queens,10865,7.00,"19814","19814",true,"100 Avenue","19814 100 Avenue",,,false,true
nynyma_rec0040_4_10866_0031_w4.jpg,"1939-1941",Queens,10866,31.00,"10054","10054",true,"200 Street","10054 200 Street",,,false,true
nynyma_rec0040_4_10866_0039a_w4.jpg,"1939-1941",Queens,10866,39.00,"19905","19905",false,"104 Avenue","19905 104 Avenue",,,false,true
nynyma_rec0040_4_10868_0020_w4.jpg,"1939-1941",Queens,10868,20.00,"10028","10028",true,"202 Street","10028 202 Street",,,false,true
nynyma_rec0040_4_10866_0034b_w4.jpg,"1939-1941",Queens,10866,34.00,"19911","19911",false,"200 Street","19911 200 Street",,,false,true
nynyma_rec0040_4_10869_0053_w4.jpg,"1939-1941",Queens,10869,53.00,"10031","10031",false,"202 Street","10031 202 Street",,,false,true
nynyma_rec0040_4_10868_0016_w4.jpg,"1939-1941",Queens,10868,16.00,"10020","10020",true,"202 Street","10020 202 Street",,,false,true
nynyma_rec0040_4_10871_0022_w4.jpg,"1939-1941",Queens,10871,22.00,"10032","10032",true,"205 Street","10032 205 Street",,,false,true
nynyma_rec0040_4_10871_0012_w4.jpg,"1939-1941",Queens,10871,12.00,"10012","10012",true,"205 Street","10012 205 Street",,,false,true
nynyma_rec0040_4_10874_0026_w4.jpg,"1939-1941",Queens,10874,26.00,"10040","10040",true,"207 Street","10040 207 Street",,,false,true
nynyma_rec0040_4_10875_0037_w4.jpg,"1939-1941",Queens,10875,37.00,"20709","20709",false,"104 Avenue","20709 104 Avenue",,,false,true
nynyma_rec0040_4_10871_0009a_w4.jpg,"1939-1941",Queens,10871,9.00,"20420","20420",true,"100 Avenue","20420 100 Avenue",,,false,true
nynyma_rec0040_4_10871_0043_w4.jpg,"1939-1941",Queens,10871,43.00,"10047","10047",false,"204 Street","10047 204 Street",,,false,true
nynyma_rec0040_4_10871_0061_w4.jpg,"1939-1941",Queens,10871,61.00,"10011","10011",false,"204 Street","10011 204 Street",,,false,true
nynyma_rec0040_4_10872_0018_w4.jpg,"1939-1941",Queens,10872,18.00,"10024","10024",true,"205 Place","10024 205 Place",,,false,true
nynyma_rec0040_4_10872_0029_w4.jpg,"1939-1941",Queens,10872,29.00,"10046","10046",true,"205 Place","10046 205 Place",,,false,true
nynyma_rec0040_4_10871_0053_w4.jpg,"1939-1941",Queens,10871,53.00,"10029","10029",false,"204 Street","10029 204 Street",,,false,true
nynyma_rec0040_4_10872_0033_w4.jpg,"1939-1941",Queens,10872,33.00,"10056","10056",true,"205 Place","10056 205 Place",,,false,true
nynyma_rec0040_4_10884_0048_w4.jpg,"1939-1941",Queens,10884,48.00,"10528","10528",true,"191 Street","10528 191 Street",,,false,true
nynyma_rec0040_4_10874_0024_w4.jpg,"1939-1941",Queens,10874,24.00,"100","36",true,"207 Street","100-36 207 Street",,,false,true
nynyma_rec0040_4_10874_0037_w4.jpg,"1939-1941",Queens,10874,37.00,"20609","20609",false,"104 Avenue","20609 104 Avenue",,,false,true
nynyma_rec0040_4_10874_0035_w4.jpg,"1939-1941",Queens,10874,35.00,"20613","20613",false,"104 Avenue","20613 104 Avenue",,,false,true
nynyma_rec0040_4_10875_0060_w4.jpg,"1939-1941",Queens,10875,60.00,"10015","10015",false,"207 Street","10015 207 Street",,,false,true
nynyma_rec0040_4_10875_0054_w4.jpg,"1939-1941",Queens,10875,54.00,"10027","10027",false,"207 Street","10027 207 Street",,,false,true
nynyma_rec0040_4_10877_0087_w4.jpg,"1939-1941",Queens,10877,87.00,"10040","10040",true,"210 Street","10040 210 Street",,,false,true
nynyma_rec0040_4_10877_0099_w4.jpg,"1939-1941",Queens,10877,99.00,"10066","10066",true,"210 Street","10066 210 Street",,,false,true
nynyma_rec0040_4_10878_0091_w4.jpg,"1939-1941",Queens,10878,91.00,"9966","9966",true,"211 Street","9966 211 Street",,,false,true
nynyma_rec0040_4_10882_0035_w4.jpg,"1939-1941",Queens,10882,35.00,"10416","10416",true,"192 Street","10416 192 Street",,,false,true
nynyma_rec0040_4_10879_0066_w4.jpg,"1939-1941",Queens,10879,66.00,"9957","9957",false,"211 Street","9957 211 Street",,,false,true
nynyma_rec0040_4_10881_0001_w4.jpg,"1939-1941",Queens,10881,1.00,"19019","19019",false,"105 Avenue","19019 105 Avenue",,,false,true
nynyma_rec0040_4_10883_0009_w4.jpg,"1939-1941",Queens,10883,9.00,"19205","19205",false,"105 Avenue","19205 105 Avenue",,,false,true
nynyma_rec0040_4_10882_0026_w4.jpg,"1939-1941",Queens,10882,26.00,"19108","19108",true,"104 Avenue","19108 104 Avenue",,,false,true
nynyma_rec0040_4_10883_0014_w4.jpg,"1939-1941",Queens,10883,14.00,"10423","10423",false,"192 Street","10423 192 Street",,,false,true
nynyma_rec0040_4_10885_0016_w4.jpg,"1939-1941",Queens,10885,16.00,"10523","10523",false,"191 Street","10523 191 Street",,,false,true
nynyma_rec0040_4_10885_0003_w4.jpg,"1939-1941",Queens,10885,3.00,"10532","10532",true,"192 Street","10532 192 Street",,,false,true
nynyma_rec0040_4_10892_0028_w4.jpg,"1939-1941",Queens,10892,28.00,"19617","19617",false,Hollis Avenue,"19617 Hollis Avenue",,,false,true
nynyma_rec0040_4_10892_0016_w4.jpg,"1939-1941",Queens,10892,16.00,"10416","10416",true,"197 Street","10416 197 Street",,,false,true
nynyma_rec0040_4_10894_0043_w4.jpg,"1939-1941",Queens,10894,43.00,"423","423",false,"198 Street","423 198 Street",,,false,true
nynyma_rec0040_4_10893_0057_w4.jpg,"1939-1941",Queens,10893,57.00,"10433","10433",false,"197 Street","10433 197 Street",,,false,true
nynyma_rec0040_4_10894_0019_w4.jpg,"1939-1941",Queens,10894,19.00,"10420","10420",true,"199 Street","10420 199 Street",,,false,true
nynyma_rec0040_4_10894_0031_w4.jpg,"1939-1941",Queens,10894,31.00,"10449","10449",false,"198 Street","10449 198 Street",,,false,true
nynyma_rec0040_4_10895_0015_w4.jpg,"1939-1941",Queens,10895,15.00,"10420","10420",true,"200 Street","10420 200 Street",,,false,true
nynyma_rec0040_4_10895_0038_w4.jpg,"1939-1941",Queens,10895,38.00,"10435","10435",false,"199 Street","10435 199 Street",,,false,true
nynyma_rec0040_4_10895_0023_w4.jpg,"1939-1941",Queens,10895,23.00,"10434","10434",true,"200 Street","10434 200 Street",,,false,true
nynyma_rec0040_4_10896_0029_w4.jpg,"1939-1941",Queens,10896,29.00,"20015","20015",false,"109 Avenue","20015 109 Avenue",,,false,true
nynyma_rec0040_4_10887_0016_w4.jpg,"1939-1941",Queens,10887,16.00,"10507","10507",false,"193 Street","10507 193 Street",,,false,true
nynyma_rec0040_4_10871_0005_w4.jpg,"1939-1941",Queens,10871,5.00,"20412","20412",true,"100 Avenue","20412 100 Avenue",,,false,true
nynyma_rec0040_4_10884_0005_w4.jpg,"1939-1941",Queens,10884,5.00,"19017","19017",false,"109 Avenue","19017 109 Avenue",,,false,true
nynyma_rec0040_4_10902_0046_w4.jpg,"1939-1941",Queens,10902,46.00,"10423","10423",false,"202 Street","10423 202 Street",,,false,true
nynyma_rec0040_4_10871_0057_w4.jpg,"1939-1941",Queens,10871,57.00,"10019","10019",false,"204 Street","10019 204 Street",,,false,true
nynyma_rec0040_4_10870_0017_w4.jpg,"1939-1941",Queens,10870,17.00,"10022","10022",true,"204 Street","10022 204 Street",,,false,true
nynyma_rec0040_4_10878_0001_w4.jpg,"1939-1941",Queens,10878,1.00,"9986","9986",true,"211 Street","9986 211 Street",,,false,true
nynyma_rec0040_4_10877_0121_w4.jpg,"1939-1941",Queens,10877,121.00,"10017","10017",false,Bellaire Place,"10017 Bellaire Place",,,false,true
nynyma_rec0040_4_10879_0041_w4.jpg,"1939-1941",Queens,10879,41.00,"9972","9972",true,"211 Place","9972 211 Place",,,false,true
nynyma_rec0040_4_10890_0001b_w4.jpg,"1939-1941",Queens,10890,1.00,"19404","19404",true,"104 Avenue","19404 104 Avenue",,,false,true
nynyma_rec0040_4_10900_0003_w4.jpg,"1939-1941",Queens,10900,3.00,"10903","10903",false,"200 Street","10903 200 Street",,,false,true
nynyma_rec0040_4_10902_0025_w4.jpg,"1939-1941",Queens,10902,25.00,"10436","10436",true,"203 Street","10436 203 Street",,,false,true
nynyma_rec0040_4_10903_0023_w4.jpg,"1939-1941",Queens,10903,23.00,"10432","10432",true,"204 Street","10432 204 Street",,,false,true
nynyma_rec0040_4_10901_0007_w4.jpg,"1939-1941",Queens,10901,7.00,"20114","20114",true,"109 Avenue","20114 109 Avenue",,,false,true
nynyma_rec0040_4_10902_0033_w4.jpg,"1939-1941",Queens,10902,33.00,"20209","20209",false,"109 Avenue","20209 109 Avenue",,,false,true
nynyma_rec0040_4_10903_0025_w4.jpg,"1939-1941",Queens,10903,25.00,"10436","10436",true,"204 Street","10436 204 Street",,,false,true
nynyma_rec0040_4_10904_0018_w4.jpg,"1939-1941",Queens,10904,18.00,"10422","10422",true,"205 Street","10422 205 Street",,,false,true
nynyma_rec0040_4_10904_0038_w4.jpg,"1939-1941",Queens,10904,38.00,"10435","10435",false,"204 Street","10435 204 Street",,,false,true
nynyma_rec0040_4_10904_0035_w4.jpg,"1939-1941",Queens,10904,35.00,"10441","10441",false,"204 Street","10441 204 Street",,,false,true
nynyma_rec0040_4_10904_0041_w4.jpg,"1939-1941",Queens,10904,41.00,"10429","10429",false,"204 Street","10429 204 Street",,,false,true
nynyma_rec0040_4_10904_0023_w4.jpg,"1939-1941",Queens,10904,23.00,"10434","10434",true,"205 Street","10434 205 Street",,,false,true
nynyma_rec0040_4_10906_0032_w4.jpg,"1939-1941",Queens,10906,32.00,"20311","20311",false,Hollis Avenue,"20311 Hollis Avenue",,,false,true
nynyma_rec0040_4_10907_0044_w4.jpg,"1939-1941",Queens,10907,44.00,"927","927",false,"204 Street","927 204 Street",,,false,true
nynyma_rec0040_4_10904_0050_w4.jpg,"1939-1941",Queens,10904,50.00,"10411","10411",false,"204 Street","10411 204 Street",,,false,true
nynyma_rec0040_4_10907_0013_w4.jpg,"1939-1941",Queens,10907,13.00,"10914","10914",true,"205 Street","10914 205 Street",,,false,true
nynyma_rec0040_4_10907_0047_w4.jpg,"1939-1941",Queens,10907,47.00,"10919","10919",false,"204 Street","10919 204 Street",,,false,true
nynyma_rec0040_4_10908_0023_w4.jpg,"1939-1941",Queens,10908,23.00,"10436","10436",true,"205 Place","10436 205 Place",,,false,true
nynyma_rec0040_4_10908_0005_w4.jpg,"1939-1941",Queens,10908,5.00,"20510","20510",true,"104 Avenue","20510 104 Avenue",,,false,true
nynyma_rec0040_4_10911_0001_w4.jpg,"1939-1941",Queens,10911,1.00,"20504","20504",true,"109 Avenue","20504 109 Avenue",,,false,true
nynyma_rec0040_4_10909_0035_w4.jpg,"1939-1941",Queens,10909,35.00,"10445","10445",false,"205 Place","10445 205 Place",,,false,true
nynyma_rec0040_4_10910_0020_w4.jpg,"1939-1941",Queens,10910,20.00,"10428","10428",true,"207 Street","10428 207 Street",,,false,true
nynyma_rec0040_4_10910_0007_w4.jpg,"1939-1941",Queens,10910,7.00,"20616","20616",true,"104 Avenue","20616 104 Avenue",,,false,true
nynyma_rec0040_4_10910_0027_w4.jpg,"1939-1941",Queens,10910,27.00,"20619","20619",false,"109 Avenue","20619 109 Avenue",,,false,true
nynyma_rec0040_4_10910_0009_w4.jpg,"1939-1941",Queens,10910,9.00,"20620","20620",true,"104 Avenue","20620 104 Avenue",,,false,true
nynyma_rec0040_4_11517_0142a_w4.jpg,"1939-1941",Queens,11517,142.00,"9706","9706",true,Linden Boulevard,"9706 Linden Boulevard",,,false,true
nynyma_rec0040_4_11536_0057_w4.jpg,"1939-1941",Queens,11536,57.00,"9719","9719",false,"135 Drive","9719 135 Drive",,,false,true
nynyma_rec0040_4_11536_0089_w4.jpg,"1939-1941",Queens,11536,89.00,,,,,,,,false,true
nynyma_rec0040_4_11771_0072_w4.jpg,"1939-1941",Queens,11771,72.00,,,,Sutter Avenue,Sutter Avenue,,,false,true
nynyma_rec0040_4_11810_0018_w4.jpg,"1939-1941",Queens,11810,18.00,"13533","13533",false,"122 Place","13533 122 Place",,,false,true
nynyma_rec0040_4_11920_0054_w4.jpg,"1939-1941",Queens,11920,54.00,,,,,,,,false,true
nynyma_rec0040_4_11876_0005_w4.jpg,"1939-1941",Queens,11876,5.00,"13436","13436",true,"135 Avenue","13436 135 Avenue",,,false,true
nynyma_rec0040_4_11921_0018_w4.jpg,"1939-1941",Queens,11921,18.00,,,,,,,,false,true
nynyma_rec0040_4_11921_0040_w4.jpg,"1939-1941",Queens,11921,40.00,,,,,,,,false,true
nynyma_rec0040_4_11918_0075_w4.jpg,"1939-1941",Queens,11918,75.00,,,,,,,,false,true
nynyma_rec0040_4_11921_0108_w4.jpg,"1939-1941",Queens,11921,108.00,,,,,,,,false,true
nynyma_rec0040_4_11921_0168_w4.jpg,"1939-1941",Queens,11921,168.00,,,,,,,,false,true
nynyma_rec0040_4_10864_0050_w4.jpg,"1939-1941",Queens,10864,50.00,"10037","10037",false,"197 Street","10037 197 Street",,,false,true
nynyma_rec0040_4_10867_0041a_w4.jpg,"1939-1941",Queens,10867,41.00,"20001","20001",false,"104 Avenue","20001 104 Avenue",,,false,true
nynyma_rec0040_4_10864_0020_w4.jpg,"1939-1941",Queens,10864,20.00,"10030","10030",true,"198 Street","10030 198 Street",,,false,true
nynyma_rec0040_4_10864_0056_w4.jpg,"1939-1941",Queens,10864,56.00,"10027","10027",false,"197 Street","10027 197 Street",,,false,true
nynyma_rec0040_4_10864_0061_w4.jpg,"1939-1941",Queens,10864,61.00,"10015","10015",false,"197 Street","10015 197 Street",,,false,true
nynyma_rec0040_4_10865_0017_w4.jpg,"1939-1941",Queens,10865,17.00,"10024","10024",true,"199 Street","10024 199 Street",,,false,true
nynyma_rec0040_4_10871_0016_w4.jpg,"1939-1941",Queens,10871,16.00,"10020","10020",true,"205 Street","10020 205 Street",,,false,true
nynyma_rec0040_4_10870_0054_w4.jpg,"1939-1941",Queens,10870,54.00,"10027","10027",false,"203 Street","10027 203 Street",,,false,true
nynyma_rec0040_4_10873_0042_w4.jpg,"1939-1941",Queens,10873,42.00,"10045","10045",false,"205 Place","10045 205 Place",,,false,true
