"identifier","date","borough","block","lot","bldg_number_start","bldg_number_end","side_of_street","street_name","address","condition","coordinates","is_outtake"
nynyma_rec0040_3_07536_0007�,"1939-1941",Brooklyn,7536,,"37","37",false,Plumb 2 Street,"37 Plumb 2 Street",,,false
nynyma_rec0040_3_07536_0008�,"1939-1941",Brooklyn,7536,,"39","39",false,Plumb 2 Street,"39 Plumb 2 Street",,,false
nynyma_rec0040_3_07536_0009�,"1939-1941",Brooklyn,7536,,"41","41",false,Plumb 2 Street,"41 Plumb 2 Street",,,false
nynyma_rec0040_3_07546_0014�,"1939-1941",Brooklyn,7546,,,,,Plumb 1 Street,Plumb 1 Street,,,false
nynyma_rec0040_3_07546_0070�,"1939-1941",Brooklyn,7546,,,,,Voorhies Avenue,Voorhies Avenue,,,false
nynyma_rec0040_3_07543_0050�,"1939-1941",Brooklyn,7543,,,,,Avenue Y,Avenue Y,,,false
nynyma_rec0040_3_07544_0103�,"1939-1941",Brooklyn,7544,,,,,Plumb 1 Street,Plumb 1 Street,,,false
nynyma_rec0040_3_07544_0026�,"1939-1941",Brooklyn,7544,,,,,Plumb 1 Street,Plumb 1 Street,,,false
nynyma_rec0040_3_07547_1002�,"1939-1941",Brooklyn,7547,,"58","58",true,Canton Court,"58 Canton Court",,,false
nynyma_rec0040_3_07547_1016�,"1939-1941",Brooklyn,7547,,"41","41",false,Canton Court,"41 Canton Court",,,false
nynyma_rec0040_3_07547_1028�,"1939-1941",Brooklyn,7547,,"29","29",false,Canton Court,"29 Canton Court",,,false
nynyma_rec0040_3_07547_1036�,"1939-1941",Brooklyn,7547,,"30","30",true,Dare Court,"30 Dare Court",,,false
nynyma_rec0040_3_07547_1038�,"1939-1941",Brooklyn,7547,,"32","32",true,Dare Court,"32 Dare Court",,,false
nynyma_rec0040_3_07547_1044�,"1939-1941",Brooklyn,7547,,"38","38",true,Dare Court,"38 Dare Court",,,false
nynyma_rec0040_3_07547_1046�,"1939-1941",Brooklyn,7547,,"40","40",true,Dare Court,"40 Dare Court",,,false
nynyma_rec0040_3_07547_1048�,"1939-1941",Brooklyn,7547,,"42","42",true,Dare Court,"42 Dare Court",,,false
nynyma_rec0040_3_07547_1050�,"1939-1941",Brooklyn,7547,,"44","44",true,Dare Court,"44 Dare Court",,,false
nynyma_rec0040_3_07547_1080�,"1939-1941",Brooklyn,7547,1080.00,"24","24",true,Eaton Court,"24 Eaton Court",,,false
nynyma_rec0040_3_07547_1082�,"1939-1941",Brooklyn,7547,1082.00,"26","26",true,Eaton Court,"26 Eaton Court",,,false
nynyma_rec0040_3_07547_1084�,"1939-1941",Brooklyn,7547,1084.00,"28","28",true,Eaton Court,"28 Eaton Court",,,false
nynyma_rec0040_3_07547_1124�,"1939-1941",Brooklyn,7547,,"23","23",false,Eaton Court,"23 Eaton Court",,,false
nynyma_rec0040_3_07547_1126�,"1939-1941",Brooklyn,7547,,"21","21",false,Eaton Court,"21 Eaton Court",,,false
nynyma_rec0040_3_07547_1128�,"1939-1941",Brooklyn,7547,,"20","20",true,Frank Court,"20 Frank Court",,,false
nynyma_rec0040_3_07547_1130�,"1939-1941",Brooklyn,7547,,"22","22",true,Frank Court,"22 Frank Court",,,false
nynyma_rec0040_3_07547_1142�,"1939-1941",Brooklyn,7547,,"34","34",true,Frank Court,"34 Frank Court",,,false
nynyma_rec0040_3_07547_1144�,"1939-1941",Brooklyn,7547,,"36","36",true,Frank Court,"36 Frank Court",,,false
nynyma_rec0040_3_07547_1192�,"1939-1941",Brooklyn,7547,,"34","34",true,Noel Avenue,"34 Noel Avenue",,,false
nynyma_rec0040_3_07547_1198�,"1939-1941",Brooklyn,7547,,"40","40",true,Noel Avenue,"40 Noel Avenue",,,false
nynyma_rec0040_3_07547_1200�,"1939-1941",Brooklyn,7547,,"12","12",true,Cyrus Avenue,"12 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1204�,"1939-1941",Brooklyn,7547,,"16","16",true,Cyrus Avenue,"16 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1206�,"1939-1941",Brooklyn,7547,,"18","18",true,Cyrus Avenue,"18 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1208�,"1939-1941",Brooklyn,7547,,"20","20",true,Cyrus Avenue,"20 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1210�,"1939-1941",Brooklyn,7547,,"22","22",true,Cyrus Avenue,"22 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1212�,"1939-1941",Brooklyn,7547,,"24","24",true,Cyrus Avenue,"24 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1214�,"1939-1941",Brooklyn,7547,,"26","26",true,Cyrus Avenue,"26 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_1264�,"1939-1941",Brooklyn,7547,,"20","20",true,Keen Court,"20 Keen Court",,,false
nynyma_rec0040_3_07547_1266�,"1939-1941",Brooklyn,7547,,"22","22",true,Keen Court,"22 Keen Court",,,false
nynyma_rec0040_3_07547_1268�,"1939-1941",Brooklyn,7547,,"24","24",true,Keen Court,"24 Keen Court",,,false
nynyma_rec0040_3_07547_0126�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_1270�,"1939-1941",Brooklyn,7547,,"28","28",true,Keen Court,"28 Keen Court",,,false
nynyma_rec0040_3_07547_1276�,"1939-1941",Brooklyn,7547,,"32","32",true,Keen Court,"32 Keen Court",,,false
nynyma_rec0040_3_07547_1286�,"1939-1941",Brooklyn,7547,,"35","35",false,Lester Court,"35 Lester Court",,,false
nynyma_rec0040_3_07547_1288�,"1939-1941",Brooklyn,7547,,"33","33",false,Lester Court,"33 Lester Court",,,false
nynyma_rec0040_3_07547_1314�,"1939-1941",Brooklyn,7547,,"14","14",true,Lester Court,"14 Lester Court",,,false
nynyma_rec0040_3_07547_1316�,"1939-1941",Brooklyn,7547,,"16","16",true,Lester Court,"16 Lester Court",,,false
nynyma_rec0040_3_07547_1322�,"1939-1941",Brooklyn,7547,,"22","22",true,Lester Court,"22 Lester Court",,,false
nynyma_rec0040_3_07547_1324�,"1939-1941",Brooklyn,7547,,"24","24",true,Lester Court,"24 Lester Court",,,false
nynyma_rec0040_3_07547_1326�,"1939-1941",Brooklyn,7547,,"26","26",true,Lester Court,"26 Lester Court",,,false
nynyma_rec0040_3_07547_1332�,"1939-1941",Brooklyn,7547,,"32","32",true,Lester Court,"32 Lester Court",,,false
nynyma_rec0040_3_07547_1334�,"1939-1941",Brooklyn,7547,,"34","34",true,Lester Court,"34 Lester Court",,,false
nynyma_rec0040_3_07547_1336�,"1939-1941",Brooklyn,7547,,"32","32",true,Lester Court,"32 Lester Court",,,false
nynyma_rec0040_3_07547_1338�,"1939-1941",Brooklyn,7547,,"38","38",true,Lester Court,"38 Lester Court",,,false
nynyma_rec0040_3_07547_1352�,"1939-1941",Brooklyn,7547,,"25","25",false,Melba Court,"25 Melba Court",,,false
nynyma_rec0040_3_07547_1356�,"1939-1941",Brooklyn,7547,,"21","21",false,Melba Court,"21 Melba Court",,,false
nynyma_rec0040_3_07547_1358�,"1939-1941",Brooklyn,7547,,"19","19",false,Melba Court,"19 Melba Court",,,false
nynyma_rec0040_3_07547_1360�,"1939-1941",Brooklyn,7547,,"17","17",false,Melba Court,"17 Melba Court",,,false
nynyma_rec0040_3_07547_1364�,"1939-1941",Brooklyn,7547,,"13","13",false,Melba Court,"13 Melba Court",,,false
nynyma_rec0040_3_07547_1366�,"1939-1941",Brooklyn,7547,,"11","11",false,Melba Court,"11 Melba Court",,,false
nynyma_rec0040_3_07547_1370�,"1939-1941",Brooklyn,7547,,"14","14",true,Melba Court,"14 Melba Court",,,false
nynyma_rec0040_3_07547_1378�,"1939-1941",Brooklyn,7547,,"22","22",true,Melba Court,"22 Melba Court",,,false
nynyma_rec0040_3_07547_1382�,"1939-1941",Brooklyn,7547,,"28","28",true,Melba Court,"28 Melba Court",,,false
nynyma_rec0040_3_07547_1384�,"1939-1941",Brooklyn,7547,,"30","30",true,Melba Court,"30 Melba Court",,,false
nynyma_rec0040_3_07547_1386�,"1939-1941",Brooklyn,7547,,"32","32",true,Melba Court,"32 Melba Court",,,false
nynyma_rec0040_3_07547_1400�,"1939-1941",Brooklyn,7547,,"33","33",false,Nova Court,"33 Nova Court",,,false
nynyma_rec0040_3_07547_1454�,"1939-1941",Brooklyn,7547,,"35","35",false,Seba Avenue,"35 Seba Avenue",,,false
nynyma_rec0040_3_07547_1240�,"1939-1941",Brooklyn,7547,,"25","25",false,Keen Court,"25 Keen Court",,,false
nynyma_rec0040_3_07547_1242�,"1939-1941",Brooklyn,7547,,"23","23",false,Keen Court,"23 Keen Court",,,false
nynyma_rec0040_3_07547_1246�,"1939-1941",Brooklyn,7547,,"19","19",false,Keen Court,"19 Keen Court",,,false
nynyma_rec0040_3_07547_1248�,"1939-1941",Brooklyn,7547,,"17","17",false,Keen Court,"17 Keen Court",,,false
nynyma_rec0040_3_07547_1250�,"1939-1941",Brooklyn,7547,,"15","15",false,Keen Court,"15 Keen Court",,,false
nynyma_rec0040_3_07547_1252�,"1939-1941",Brooklyn,7547,,"13","13",false,Keen Court,"13 Keen Court",,,false
nynyma_rec0040_3_07547_1254�,"1939-1941",Brooklyn,7547,,"11","11",false,Keen Court,"11 Keen Court",,,false
nynyma_rec0040_3_07547_1262�,"1939-1941",Brooklyn,7547,,"18","18",true,Keen Court,"18 Keen Court",,,false
nynyma_rec0040_3_07547_1290�,"1939-1941",Brooklyn,7547,,"31","31",false,Lester Court,"31 Lester Court",,,false
nynyma_rec0040_3_07547_1292�,"1939-1941",Brooklyn,7547,,"29","29",false,Lester Court,"29 Lester Court",,,false
nynyma_rec0040_3_07547_1294�,"1939-1941",Brooklyn,7547,,"27","27",false,Lester Court,"27 Lester Court",,,false
nynyma_rec0040_3_07547_1296�,"1939-1941",Brooklyn,7547,,"25","25",false,Lester Court,"25 Lester Court",,,false
nynyma_rec0040_3_07547_1298�,"1939-1941",Brooklyn,7547,,"23","23",false,Lester Court,"23 Lester Court",,,false
nynyma_rec0040_3_07547_1300�,"1939-1941",Brooklyn,7547,,"21","21",false,Lester Court,"21 Lester Court",,,false
nynyma_rec0040_3_07547_1302�,"1939-1941",Brooklyn,7547,,"19","19",false,Lester Court,"19 Lester Court",,,false
nynyma_rec0040_3_07547_1304�,"1939-1941",Brooklyn,7547,,"17","17",false,Lester Court,"17 Lester Court",,,false
nynyma_rec0040_3_07547_1306�,"1939-1941",Brooklyn,7547,,"15","15",false,Lester Court,"15 Lester Court",,,false
nynyma_rec0040_3_07547_1308�,"1939-1941",Brooklyn,7547,,"13","13",false,Lester Court,"13 Lester Court",,,false
nynyma_rec0040_3_07547_1310�,"1939-1941",Brooklyn,7547,,"11","11",false,Lester Court,"11 Lester Court",,,false
nynyma_rec0040_3_07547_1312�,"1939-1941",Brooklyn,7547,,"12","12",true,Lester Court,"12 Lester Court",,,false
nynyma_rec0040_3_07547_1318�,"1939-1941",Brooklyn,7547,,"18","18",true,Lester Court,"18 Lester Court",,,false
nynyma_rec0040_3_07547_1320�,"1939-1941",Brooklyn,7547,,"20","20",true,Lester Court,"20 Lester Court",,,false
nynyma_rec0040_3_07547_1342�,"1939-1941",Brooklyn,7547,,"35","35",false,Melba Court,"35 Melba Court",,,false
nynyma_rec0040_3_07547_1344�,"1939-1941",Brooklyn,7547,,"33","33",false,Melba Court,"33 Melba Court",,,false
nynyma_rec0040_3_07547_1348�,"1939-1941",Brooklyn,7547,,"29","29",false,Melba Court,"29 Melba Court",,,false
nynyma_rec0040_3_07547_1350�,"1939-1941",Brooklyn,7547,,"27","27",false,Melba Court,"27 Melba Court",,,false
nynyma_rec0040_3_07547_1362�,"1939-1941",Brooklyn,7547,,"15","15",false,Melba Court,"15 Melba Court",,,false
nynyma_rec0040_3_07547_1372�,"1939-1941",Brooklyn,7547,,"16","16",true,Melba Court,"16 Melba Court",,,false
nynyma_rec0040_3_07547_1376�,"1939-1941",Brooklyn,7547,,"20","20",true,Melba Court,"20 Melba Court",,,false
nynyma_rec0040_3_07547_1390�,"1939-1941",Brooklyn,7547,,"34","34",true,Melba Court,"34 Melba Court",,,false
nynyma_rec0040_3_07547_1392�,"1939-1941",Brooklyn,7547,,"36","36",true,Melba Court,"36 Melba Court",,,false
nynyma_rec0040_3_07547_1394�,"1939-1941",Brooklyn,7547,,"38","38",true,Melba Court,"38 Melba Court",,,false
nynyma_rec0040_3_07547_1396�,"1939-1941",Brooklyn,7547,,"37","37",false,Nova Court,"37 Nova Court",,,false
nynyma_rec0040_3_07547_1398�,"1939-1941",Brooklyn,7547,,"35","35",false,Nova Court,"35 Nova Court",,,false
nynyma_rec0040_3_07547_1402�,"1939-1941",Brooklyn,7547,,"31","31",false,Nova Court,"31 Nova Court",,,false
nynyma_rec0040_3_07547_1404�,"1939-1941",Brooklyn,7547,,"29","29",false,Nova Court,"29 Nova Court",,,false
nynyma_rec0040_3_07547_1406�,"1939-1941",Brooklyn,7547,,"27","27",false,Nova Court,"27 Nova Court",,,false
nynyma_rec0040_3_07547_1408�,"1939-1941",Brooklyn,7547,,"25","25",false,Nova Court,"25 Nova Court",,,false
nynyma_rec0040_3_07547_1412�,"1939-1941",Brooklyn,7547,,"23","23",false,Nova Court,"23 Nova Court",,,false
nynyma_rec0040_3_07547_1414�,"1939-1941",Brooklyn,7547,,"21","21",false,Nova Court,"21 Nova Court",,,false
nynyma_rec0040_3_07547_1416�,"1939-1941",Brooklyn,7547,,"17","17",false,Nova Court,"17 Nova Court",,,false
nynyma_rec0040_3_07547_1418�,"1939-1941",Brooklyn,7547,,"15","15",false,Nova Court,"15 Nova Court",,,false
nynyma_rec0040_3_07547_1420�,"1939-1941",Brooklyn,7547,,"13","13",false,Nova Court,"13 Nova Court",,,false
nynyma_rec0040_3_07547_1422�,"1939-1941",Brooklyn,7547,,"11","11",false,Nova Court,"11 Nova Court",,,false
nynyma_rec0040_3_07547_1424�,"1939-1941",Brooklyn,7547,,"12","12",true,Nova Court,"12 Nova Court",,,false
nynyma_rec0040_3_07547_1428�,"1939-1941",Brooklyn,7547,,"16","16",true,Nova Court,"16 Nova Court",,,false
nynyma_rec0040_3_07547_1432�,"1939-1941",Brooklyn,7547,,"20","20",true,Nova Court,"20 Nova Court",,,false
nynyma_rec0040_3_07547_1434�,"1939-1941",Brooklyn,7547,,"22","22",true,Nova Court,"22 Nova Court",,,false
nynyma_rec0040_3_07547_1436�,"1939-1941",Brooklyn,7547,,"24","24",true,Nova Court,"24 Nova Court",,,false
nynyma_rec0040_3_07547_1442�,"1939-1941",Brooklyn,7547,,"28","28",true,Nova Court,"28 Nova Court",,,false
nynyma_rec0040_3_07547_1444�,"1939-1941",Brooklyn,7547,,"30","30",true,Nova Court,"30 Nova Court",,,false
nynyma_rec0040_3_07547_1446�,"1939-1941",Brooklyn,7547,,"32","32",true,Nova Court,"32 Nova Court",,,false
nynyma_rec0040_3_07547_1448�,"1939-1941",Brooklyn,7547,,"34","34",true,Nova Court,"34 Nova Court",,,false
nynyma_rec0040_3_07547_1452�,"1939-1941",Brooklyn,7547,,"37","37",false,Seba Avenue,"37 Seba Avenue",,,false
nynyma_rec0040_3_07547_1462�,"1939-1941",Brooklyn,7547,,"27","27",false,Seba Avenue,"27 Seba Avenue",,,false
nynyma_rec0040_3_07547_1466�,"1939-1941",Brooklyn,7547,,"23","23",false,Seba Avenue,"23 Seba Avenue",,,false
nynyma_rec0040_3_07547_1468�,"1939-1941",Brooklyn,7547,,"21","21",false,Seba Avenue,"21 Seba Avenue",,,false
nynyma_rec0040_3_07547_1470�,"1939-1941",Brooklyn,7547,,"19","19",false,Seba Avenue,"19 Seba Avenue",,,false
nynyma_rec0040_3_07547_1472�,"1939-1941",Brooklyn,7547,,"17","17",false,Seba Avenue,"17 Seba Avenue",,,false
nynyma_rec0040_3_07547_1474�,"1939-1941",Brooklyn,7547,,"15","15",false,Seba Avenue,"15 Seba Avenue",,,false
nynyma_rec0040_3_07547_1476�,"1939-1941",Brooklyn,7547,,"13","13",false,Seba Avenue,"13 Seba Avenue",,,false
nynyma_rec0040_3_07547_1478�,"1939-1941",Brooklyn,7547,,"11","11",false,Seba Avenue,"11 Seba Avenue",,,false
nynyma_rec0040_3_07547_1480�,"1939-1941",Brooklyn,7547,,"12","12",true,Seba Avenue,"12 Seba Avenue",,,false
nynyma_rec0040_3_07547_1488�,"1939-1941",Brooklyn,7547,,"13","13",false,Opal Court,"13 Opal Court",,,false
nynyma_rec0040_3_07547_0454�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_1456�,"1939-1941",Brooklyn,7547,,"33","33",false,Seba Avenue,"33 Seba Avenue",,,false
nynyma_rec0040_3_07547_1458�,"1939-1941",Brooklyn,7547,,"31","31",false,Seba Avenue,"31 Seba Avenue",,,false
nynyma_rec0040_3_07547_1460�,"1939-1941",Brooklyn,7547,,"29","29",false,Seba Avenue,"29 Seba Avenue",,,false
nynyma_rec0040_3_07547_1482�,"1939-1941",Brooklyn,7547,,"14","14",true,Seba Avenue,"14 Seba Avenue",,,false
nynyma_rec0040_3_07547_1484�,"1939-1941",Brooklyn,7547,,"16","16",true,Seba Avenue,"16 Seba Avenue",,,false
nynyma_rec0040_3_07547_1486�,"1939-1941",Brooklyn,7547,,"15","15",false,Opal Court,"15 Opal Court",,,false
nynyma_rec0040_3_07547_1506�,"1939-1941",Brooklyn,7547,,"4","4",true,Just Court,"4 Just Court",,,false
nynyma_rec0040_3_07547_1508�,"1939-1941",Brooklyn,7547,,"6","6",true,Just Court,"6 Just Court",,,false
nynyma_rec0040_3_07547_1532�,"1939-1941",Brooklyn,7547,,"6","6",true,Ivan Court,"6 Ivan Court",,,false
nynyma_rec0040_3_07547_1544�,"1939-1941",Brooklyn,7547,,"19","19",false,Hymen Court,"19 Hymen Court",,,false
nynyma_rec0040_3_07547_1550�,"1939-1941",Brooklyn,7547,,"13","13",false,Hymen Court,"13 Hymen Court",,,false
nynyma_rec0040_3_07547_1552�,"1939-1941",Brooklyn,7547,,"11","11",false,Hymen Court,"11 Hymen Court",,,false
nynyma_rec0040_3_07547_1554�,"1939-1941",Brooklyn,7547,,"9","9",false,Hymen Court,"9 Hymen Court",,,false
nynyma_rec0040_3_07547_1556�,"1939-1941",Brooklyn,7547,,"7","7",false,Hymen Court,"7 Hymen Court",,,false
nynyma_rec0040_3_07547_1558�,"1939-1941",Brooklyn,7547,,"5","5",false,Hymen Court,"5 Hymen Court",,,false
nynyma_rec0040_3_07547_1560�,"1939-1941",Brooklyn,7547,,"3","3",false,Hymen Court,"3 Hymen Court",,,false
nynyma_rec0040_3_07547_1564�,"1939-1941",Brooklyn,7547,,"3","3",false,Lois Avenue,"3 Lois Avenue",,,false
nynyma_rec0040_3_07547_1566�,"1939-1941",Brooklyn,7547,,"8","8",true,Hymen Court,"8 Hymen Court",,,false
nynyma_rec0040_3_07547_1568�,"1939-1941",Brooklyn,7547,,"10","10",true,Hymen Court,"10 Hymen Court",,,false
nynyma_rec0040_3_07547_1570�,"1939-1941",Brooklyn,7547,,"12","12",true,Hymen Court,"12 Hymen Court",,,false
nynyma_rec0040_3_07547_1578�,"1939-1941",Brooklyn,7547,,"20","20",true,Hymen Court,"20 Hymen Court",,,false
nynyma_rec0040_3_07547_1584�,"1939-1941",Brooklyn,7547,,"26","26",true,Hymen Court,"26 Hymen Court",,,false
nynyma_rec0040_3_07547_1586�,"1939-1941",Brooklyn,7547,,"28","28",true,Hymen Court,"28 Hymen Court",,,false
nynyma_rec0040_3_07547_1590�,"1939-1941",Brooklyn,7547,,"31","31",false,Gain Court,"31 Gain Court",,,false
nynyma_rec0040_3_07547_1592�,"1939-1941",Brooklyn,7547,,"27","27",false,Gain Court,"27 Gain Court",,,false
nynyma_rec0040_3_07547_1600�,"1939-1941",Brooklyn,7547,,"21","21",false,Gain Court,"21 Gain Court",,,false
nynyma_rec0040_3_07547_1606�,"1939-1941",Brooklyn,7547,,"13","13",false,Gain Court,"13 Gain Court",,,false
nynyma_rec0040_3_07547_1608�,"1939-1941",Brooklyn,7547,,"11","11",false,Gain Court,"11 Gain Court",,,false
nynyma_rec0040_3_07547_1612�,"1939-1941",Brooklyn,7547,,"7","7",false,Lois Avenue,"7 Lois Avenue",,,false
nynyma_rec0040_3_07547_1614�,"1939-1941",Brooklyn,7547,,"14","14",true,Gain Court,"14 Gain Court",,,false
nynyma_rec0040_3_07547_1618�,"1939-1941",Brooklyn,7547,,"18","18",true,Gain Court,"18 Gain Court",,,false
nynyma_rec0040_3_07547_1628�,"1939-1941",Brooklyn,7547,,"28","28",true,Gain Court,"28 Gain Court",,,false
nynyma_rec0040_3_07547_1636�,"1939-1941",Brooklyn,7547,,"37","37",false,Noel Avenue,"37 Noel Avenue",,,false
nynyma_rec0040_3_07547_1638�,"1939-1941",Brooklyn,7547,,"35","35",false,Noel Avenue,"35 Noel Avenue",,,false
nynyma_rec0040_3_07547_1644�,"1939-1941",Brooklyn,7547,,"29","29",false,Noel Avenue,"29 Noel Avenue",,,false
nynyma_rec0040_3_07547_1652�,"1939-1941",Brooklyn,7547,,"21","21",false,Noel Avenue,"21 Noel Avenue",,,false
nynyma_rec0040_3_07547_1654�,"1939-1941",Brooklyn,7547,,"23","23",false,Noel Avenue,"23 Noel Avenue",,,false
nynyma_rec0040_3_07547_1656�,"1939-1941",Brooklyn,7547,,"17","17",false,Noel Avenue,"17 Noel Avenue",,,false
nynyma_rec0040_3_07547_1658�,"1939-1941",Brooklyn,7547,,"15","15",false,Noel Avenue,"15 Noel Avenue",,,false
nynyma_rec0040_3_07547_1688�,"1939-1941",Brooklyn,7547,,"3","3",false,Gain Court,"3 Gain Court",,,false
nynyma_rec0040_3_07547_1772�,"1939-1941",Brooklyn,7547,,"4","4",true,Keen Court,"4 Keen Court",,,false
nynyma_rec0040_3_07547_1774�,"1939-1941",Brooklyn,7547,,"6","6",true,Keen Court,"6 Keen Court",,,false
nynyma_rec0040_3_07547_1776�,"1939-1941",Brooklyn,7547,,"8","8",true,Keen Court,"8 Keen Court",,,false
nynyma_rec0040_3_07547_1780�,"1939-1941",Brooklyn,7547,,"9","9",false,Lester Court,"9 Lester Court",,,false
nynyma_rec0040_3_07547_1782�,"1939-1941",Brooklyn,7547,,"7","7",false,Lester Court,"7 Lester Court",,,false
nynyma_rec0040_3_07547_1784�,"1939-1941",Brooklyn,7547,,"5","5",false,Lester Court,"5 Lester Court",,,false
nynyma_rec0040_3_07547_1786�,"1939-1941",Brooklyn,7547,1786.00,"3","3",false,Lester Court,"3 Lester Court",,,false
nynyma_rec0040_3_07547_1790�,"1939-1941",Brooklyn,7547,1790.00,"8","8",true,Lester Court,"8 Lester Court",,,false
nynyma_rec0040_3_07547_1794�,"1939-1941",Brooklyn,7547,1794.00,"4","4",true,Lester Court,"4 Lester Court",,,false
nynyma_rec0040_3_07547_1796�,"1939-1941",Brooklyn,7547,,"2","2",true,Lester Court,"2 Lester Court",,,false
nynyma_rec0040_3_07547_1800�,"1939-1941",Brooklyn,7547,1800.00,"3","3",false,Melba Court,"3 Melba Court",,,false
nynyma_rec0040_3_07547_1817�,"1939-1941",Brooklyn,7547,1817.00,"9","9",false,Nova Court,"9 Nova Court",,,false
nynyma_rec0040_3_07547_1819�,"1939-1941",Brooklyn,7547,1819.00,"7","7",false,Nova Court,"7 Nova Court",,,false
nynyma_rec0040_3_07547_1821�,"1939-1941",Brooklyn,7547,,"5","5",false,Nova Court,"5 Nova Court",,,false
nynyma_rec0040_3_07547_1823�,"1939-1941",Brooklyn,7547,,"1","1",false,Nova Court,"1 Nova Court",,,false
nynyma_rec0040_3_07547_1827�,"1939-1941",Brooklyn,7547,,"4","4",true,Nova Court,"4 Nova Court",,,false
nynyma_rec0040_3_07547_1829�,"1939-1941",Brooklyn,7547,,"6","6",true,Nova Court,"6 Nova Court",,,false
nynyma_rec0040_3_07547_1831�,"1939-1941",Brooklyn,7547,1831.00,"8","8",true,Nova Court,"8 Nova Court",,,false
nynyma_rec0040_3_07547_1490�,"1939-1941",Brooklyn,7547,,"11","11",false,Opal Court,"11 Opal Court",,,false
nynyma_rec0040_3_07547_1492�,"1939-1941",Brooklyn,7547,,"12","12",true,Opal Court,"12 Opal Court",,,false
nynyma_rec0040_3_07547_1494�,"1939-1941",Brooklyn,7547,,"14","14",true,Opal Court,"14 Opal Court",,,false
nynyma_rec0040_3_07547_1496�,"1939-1941",Brooklyn,7547,,"16","16",true,Opal Court,"16 Opal Court",,,false
nynyma_rec0040_3_07547_1498�,"1939-1941",Brooklyn,7547,,"7","7",false,Post Court,"7 Post Court",,,false
nynyma_rec0040_3_07547_1500�,"1939-1941",Brooklyn,7547,,"5","5",false,Post Court,"5 Post Court",,,false
